id,isbn,title,authors,language,genre,published,published_date,page_count,size,created_date,updated_date,deleted_date
729,0195153448,A Code For Tomorrow,"{""John J. Gobbell""}",en,"{Historical,""Historical Fiction"",War,""World War II"",Fiction}",Oxford University Press,2002-02-18,473,15.5x20.5,2024-02-26,,
730,0195153448,The End of the Pier,"{""Martha Grimes""}",en,"{Mystery,Fiction,Thriller,Thriller,""Mystery Thriller"",Mystery,Crime,Suspense,Adult,Novels,""European Literature"",""British Literature""}",Oxford University Press,1992,229,15.5x20.5,2024-02-26,,
731,0195153448,Switcheroo,"{""Olivia Goldsmith""}",en,"{Fiction,""Womens Fiction"",""Chick Lit"",Romance,Humor,Contemporary,Novels,Adult,Marriage,""Adult Fiction""}",Oxford University Press,1999-09-08,400,15.5x20.5,2024-02-26,,
733,0195153448,Kissing the Virgin's Mouth,"{""Donna M. Gershten""}",en,"{Fiction,Contemporary,Cultural,""Latin American"",Novels}",Oxford University Press,2002,267,15.5x20.5,2024-02-26,,
734,0195153448,Burning Time,"{""Leslie Glass""}",en,"{Mystery,Thriller,""Mystery Thriller"",Fiction,Mystery,Crime,Mystery,Detective,Thriller,Suspense}",Oxford University Press,1995,433,15.5x20.5,2024-02-26,,
735,0195153448,Tropic of Night,"{""Michael Gruber""}",en,"{Mystery,Thriller,Fiction,Horror,Mystery,Crime,Suspense,Thriller,""Mystery Thriller"",Fantasy,Paranormal,Fantasy,Supernatural,Fantasy}",Oxford University Press,2004-01-27,480,15.5x20.5,2024-02-26,,
737,0195153448,Murder Gets a Life,"{""Anne George""}",en,"{Mystery,Mystery,""Cozy Mystery"",Fiction,Humor,American,Southern,Thriller,""Mystery Thriller"",Adult,Audiobook,Contemporary,Mystery,""Amateur Sleuth""}",Oxford University Press,1999-06-01,272,15.5x20.5,2024-02-26,,
738,0195153448,Red Sky at Morning,"{""Paul Garrison""}",en,"{Fiction,Thriller}",Oxford University Press,2001-01-09,421,15.5x20.5,2024-02-26,,
740,0195153448,A Traitor to Memory,"{""Elizabeth George""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,Mystery,Detective,""European Literature"",""British Literature"",Suspense,Mystery,""Murder Mystery"",Audiobook}",Oxford University Press,2002,802,15.5x20.5,2024-02-26,,
741,0195153448,On the Occasion of My Last Afternoon,"{""Kaye Gibbons""}",en,"{Fiction,Historical,""Historical Fiction"",""Military History"",""Civil War"",American,Southern,Historical,Novels,Literature,War,""American History"",""American Civil War"",""Literary Fiction""}",Oxford University Press,1999,273,15.5x20.5,2024-02-26,,
742,0195153448,Stealing Time,"{""Leslie Glass""}",en,"{Mystery,Thriller,""Mystery Thriller"",Fiction}",Oxford University Press,2000-01-24,382,15.5x20.5,2024-02-26,,
745,0195153448,Sight Unseen,"{""Robert Goddard""}",en,"{Mystery,Fiction,Thriller,Mystery,Crime,Suspense,Thriller,""Mystery Thriller"",""European Literature"",""British Literature"",Mystery,Detective,Adventure,Novels}",Oxford University Press,2005,441,15.5x20.5,2024-02-26,,
747,0195153448,Spyder Web,"{""Tom Grace""}",en,"{Fiction,Thriller,""Spy Thriller"",Espionage,Mystery,Adventure,Action,Thriller,""Mystery Thriller""}",Oxford University Press,2000,448,15.5x20.5,2024-02-26,,
749,0195153448,The Edge of Nowhere,"{""Elizabeth George""}",en,"{""Young Adult"",Mystery,Fantasy,Paranormal,Fantasy,Fiction,Contemporary,Romance,Thriller,Fantasy,Supernatural,""Young Adult"",Teen}",Oxford University Press,2012,388,15.5x20.5,2024-02-26,,
751,0195153448,Self Matters,"{""Dr. Phil McGraw""}",en,"{""Self Help"",Nonfiction,Psychology,""Self Help"",""Personal Development"",Inspirational,Health,Education,Philosophy,""How To"",Relationships}",Oxford University Press,2003-05-06,314,15.5x20.5,2024-02-26,,
752,0195153448,A Sensible Life,"{""Mary Wesley""}",en,"{Fiction,Historical,""Historical Fiction"",Romance,""European Literature"",""British Literature"",Literature,""20th Century"",""Literary Fiction"",Historical,Relationships,Contemporary,Humor}",Oxford University Press,1990,379,15.5x20.5,2024-02-26,,
754,0195153448,Liberty,"{""Stephen Coonts""}",en,"{Fiction,Thriller,War,""Military Fiction"",Adventure,Action,""Spy Thriller"",Espionage,War,War,Terrorism,Audiobook,Mystery,Crime}",Oxford University Press,2003,416,15.5x20.5,2024-02-26,,
755,0195153448,Extraordinary Powers,"{""Joseph Finder""}",en,"{Thriller,Fiction,Mystery,""Spy Thriller"",Espionage,Thriller,""Mystery Thriller"",Mystery,Crime,Suspense,Pseudoscience,""Conspiracy Theories"",Thriller,""Spy Thriller""}",Oxford University Press,1999-09-02,512,15.5x20.5,2024-02-26,,
756,0195153448,Shadows of Sounds,"{""Alex Gray""}",en,"{Mystery,Crime,Fiction,Mystery,Cultural,Scotland,""Female Authors"",Thriller}",Oxford University Press,2006,317,15.5x20.5,2024-02-26,,
757,0195153448,Babyface,"{""Fiona Gibson""}",en,"{""Womens Fiction"",""Chick Lit"",Fiction,""European Literature"",""British Literature"",Romance}",Oxford University Press,2004-06-07,308,15.5x20.5,2024-02-26,,
758,0195153448,The Associate,"{""John Grisham""}",en,"{Fiction,Thriller,Mystery,Thriller,""Legal Thriller"",Mystery,Crime,Suspense,Law,Thriller,""Mystery Thriller"",Audiobook,Novels}",Oxford University Press,2009,483,15.5x20.5,2024-02-26,,
759,0195153448,Gray Matters,"{""Andy Gray""}",en,{Football},Oxford University Press,2005,279,15.5x20.5,2024-02-26,,
761,0195153448,Crota,"{""Owl Goingback""}",en,"{Horror,Fiction,Fantasy,Mystery,Thriller,Holiday,Halloween,Fantasy,Paranormal,Folklore,Monsters,Fantasy,Supernatural,Audiobook}",Oxford University Press,1998,320,15.5x20.5,2024-02-26,,
762,0195153448,By Order of the President,"{""W.E.B. Griffin""}",en,"{Fiction,Thriller,War,""Military Fiction"",Action,Adventure,Suspense,War,""Spy Thriller"",Espionage,Audiobook,Thriller,""Spy Thriller""}",Oxford University Press,2005-12-27,624,15.5x20.5,2024-02-26,,
763,0195153448,The Dying Time,"{""Thomas S. Gressman""}",en,"{""Science Fiction"",Fiction}",Oxford University Press,2002,278,15.5x20.5,2024-02-26,,
764,0195153448,Kelly + Victor,"{""Niall Griffiths""}",en,"{Fiction,Romance,Literature}",Oxford University Press,2002,343,15.5x20.5,2024-02-26,,
765,0195153448,For the Sake of Elena,"{""Elizabeth George""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Mystery,Detective,Thriller,""European Literature"",""British Literature"",Adult,Mystery,""Murder Mystery"",Suspense}",Oxford University Press,1992,490,15.5x20.5,2024-02-26,,
766,0195153448,The Silent Bride,"{""Leslie Glass""}",en,"{Mystery,Fiction,Mystery,Crime,""New York"",Thriller,""Mystery Thriller""}",Oxford University Press,2002,388,15.5x20.5,2024-02-26,,
767,0195153448,Last to Die,"{""James Grippando""}",en,"{Fiction,Mystery,Thriller,Mystery,Crime,Thriller,""Legal Thriller"",Suspense,Thriller,""Mystery Thriller"",Audiobook,Law}",Oxford University Press,2004-06-29,464,15.5x20.5,2024-02-26,,
769,0195153448,Ravenheart,"{""David Gemmell""}",en,"{Fantasy,Fiction,Fantasy,""Epic Fantasy"",Fantasy,""Heroic Fantasy"",""Science Fiction Fantasy"",Adventure,Fantasy,""High Fantasy"",Epic,Fantasy,""Dark Fantasy"",Novels}",Oxford University Press,2002,427,15.5x20.5,2024-02-26,,
770,0195153448,The Wah-Wah Diaries,"{""Richard E Grant"",""Richard E. Grant""}",en,"{Nonfiction,Biography,Biography,Autobiography,Culture,Film,Cultural,Africa}",Oxford University Press,2006,261,15.5x20.5,2024-02-26,,
773,0195153448,A Suitable Vengeance,"{""Elizabeth George""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Mystery,Detective,Thriller,""European Literature"",""British Literature"",Mystery,""Murder Mystery"",Adult,Suspense}",Oxford University Press,1992,449,15.5x20.5,2024-02-26,,
774,0195153448,The Summons,"{""John Grisham""}",en,"{Fiction,Mystery,Thriller,Thriller,""Legal Thriller"",Suspense,Mystery,Crime,Thriller,""Mystery Thriller"",Law,Novels,""Adult Fiction""}",Oxford University Press,2003,373,15.5x20.5,2024-02-26,,
775,0195153448,In Pursuit of the Proper Sinner,"{""Elizabeth George""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,""European Literature"",""British Literature"",Mystery,Detective,Mystery,""Murder Mystery"",Audiobook,Suspense}",Oxford University Press,2000,718,15.5x20.5,2024-02-26,,
776,0195153448,Call After Midnight,"{""Tess Gerritsen""}",en,"{Mystery,Thriller,Mystery,Crime,Romance,Fiction,Romance,""Romantic Suspense"",Suspense,Thriller,""Mystery Thriller"",""Category Romance"",Harlequin,Contemporary}",Oxford University Press,2005,304,15.5x20.5,2024-02-26,,
778,0195153448,The Appeal,"{""John Grisham""}",en,"{Fiction,Thriller,Mystery,Thriller,""Legal Thriller"",Mystery,Crime,Suspense,Thriller,""Mystery Thriller"",Law,Audiobook,""Adult Fiction""}",Oxford University Press,2008-11-18,496,15.5x20.5,2024-02-26,,
780,0195153448,The Promised War,"{""Thomas Greanias""}",en,"{Fiction,Thriller,Historical,""Historical Fiction"",Mystery,Fantasy,Religion,Action,Adventure,""Science Fiction"",""Time Travel""}",Oxford University Press,2011-05-31,352,15.5x20.5,2024-02-26,,
781,0195153448,Well-schooled in Murder,"{""Elizabeth George""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,Mystery,Detective,""European Literature"",""British Literature"",Suspense,Mystery,""Murder Mystery"",Adult}",Oxford University Press,2003,462,15.5x20.5,2024-02-26,,
782,0195153448,Birthday Girls,"{""Annabel Giles""}",en,"{""Womens Fiction"",""Chick Lit""}",Oxford University Press,2001,392,15.5x20.5,2024-02-26,,
783,0195153448,U Is for Undertow,"{""Sue Grafton""}",en,"{Mystery,Fiction,Mystery,Crime,Mystery,Detective,Thriller,""Mystery Thriller"",Thriller,Audiobook,Suspense,Adult,Mystery,""Murder Mystery""}",Oxford University Press,2010-11,370,15.5x20.5,2024-02-26,,
784,0195153448,I is for Innocent,"{""Sue Grafton""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Mystery,Detective,Thriller,Audiobook,Suspense,Adult,Mystery,""Murder Mystery""}",Oxford University Press,1993,286,15.5x20.5,2024-02-26,,
785,0195153448,R is for Ricochet,"{""Sue Grafton""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Mystery,Detective,Audiobook,Suspense,Thriller,Adult,Literature,American}",Oxford University Press,2005,413,15.5x20.5,2024-02-26,,
786,0195153448,U Is For Undertow,"{""Sue Grafton""}",en,"{Mystery,Fiction,Mystery,Crime,Mystery,Detective,Thriller,""Mystery Thriller"",Thriller,Audiobook,Suspense,Adult,Mystery,""Murder Mystery""}",Oxford University Press,2010-08-01,320,15.5x20.5,2024-02-26,,
787,0195153448,O is for Outlaw,"{""Sue Grafton""}",en,"{Mystery,Fiction,Mystery,Crime,Mystery,Detective,Thriller,""Mystery Thriller"",Audiobook,Suspense,Thriller,Mystery,""Murder Mystery"",Womens}",Oxford University Press,2000,400,15.5x20.5,2024-02-26,,
788,0195153448,P is for Peril,"{""Sue Grafton""}",en,"{Mystery,Fiction,Mystery,Crime,Mystery,Detective,Thriller,""Mystery Thriller"",Audiobook,Suspense,Thriller,Mystery,""Murder Mystery"",Adult}",Oxford University Press,2001,514,15.5x20.5,2024-02-26,,
789,0195153448,From Here to Maternity,"{""Mel Giedroyc""}",en,"{Nonfiction,Parenting,Biography,Autobiography,Humor,Humor,Comedy}",Oxford University Press,2005,266,15.5x20.5,2024-02-26,,
790,0195153448,The Hunters,"{""W. E. B. Griffin""}",en,"{Fiction,War,""Military Fiction"",Thriller,""Spy Thriller"",Espionage,War,Suspense,Adventure,Action,Audiobook,Mystery}",Oxford University Press,2006,815,15.5x20.5,2024-02-26,,
791,0195153448,W Is for Wasted,"{""Sue Grafton""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Audiobook,Mystery,Detective,Suspense,Thriller,Adult,""Adult Fiction""}",Oxford University Press,2014-08-05,436,15.5x20.5,2024-02-26,,
793,0195153448,Facing the Light,"{""Adèle Geras""}",en,"{Fiction,Roman}",Oxford University Press,2004-03-04,503,15.5x20.5,2024-02-26,,
794,0195153448,Wonderboy,"{""Fiona Gibson""}",en,"{""Womens Fiction"",""Chick Lit"",Fiction,""European Literature"",""British Literature"",Romance}",Oxford University Press,2005-07-18,324,15.5x20.5,2024-02-26,,
796,0195153448,Black Star,"{""Robert Gandt""}",en,"{War,""Military Fiction"",Fiction}",Oxford University Press,2003,368,15.5x20.5,2024-02-26,,
797,0195153448,Girl Friday,"{""Jane Green""}",en,"{""Womens Fiction"",""Chick Lit"",Fiction,Romance,Audiobook,""Womens Fiction"",Contemporary,""Adult Fiction"",Womens,Novels,Environment,Green}",Oxford University Press,2010,416,15.5x20.5,2024-02-26,,
798,0195153448,Full House,"{""Janet Evanovich"",""Charlotte Hughes""}",en,"{Romance,Mystery,""Womens Fiction"",""Chick Lit"",Fiction,Humor,Contemporary,Romance,""Contemporary Romance"",Humor,Comedy,Audiobook,Adult}",Oxford University Press,2002-09-16,345,15.5x20.5,2024-02-26,,
801,0195153448,From Here to There,"{""Jonathan Faine"",""Jack Faine""}",en,"{Travel,Nonfiction}",Oxford University Press,2012,375,15.5x20.5,2024-02-26,,
802,0195153448,The Snow Geese,"{""William Fiennes""}",en,"{Nonfiction,Travel,Environment,Nature,Autobiography,Memoir,Animals,Birds,Science,""Natural History"",Animals,Cultural,Canada,Biography,Environment}",Oxford University Press,2003,249,15.5x20.5,2024-02-26,,
804,0195153448,Until It's Over,"{""Nicci French""}",en,"{Thriller,Mystery,Fiction,Mystery,Crime,Suspense,Thriller,""Mystery Thriller"",Audiobook,Thriller,""Psychological Thriller"",""European Literature"",""British Literature"",Adult}",Oxford University Press,2007,376,15.5x20.5,2024-02-26,,
805,0195153448,A Moment in Time,"{""Judith Gould""}",en,"{Romance,Romance,""Contemporary Romance"",Fiction}",Oxford University Press,2002,438,15.5x20.5,2024-02-26,,
806,0195153448,The Shooters,"{""W.E.B. Griffin""}",en,"{Fiction,War,""Military Fiction"",Thriller,Action,War,Adventure,Suspense,""Spy Thriller"",Espionage,Audiobook,Thriller,""Spy Thriller""}",Oxford University Press,2008-12-30,752,15.5x20.5,2024-02-26,,
807,0195153448,Mrs. Pollifax and the Second Thief,"{""Dorothy Gilman""}",en,"{Mystery,Fiction,Mystery,""Cozy Mystery"",Adventure,""Spy Thriller"",Espionage,Audiobook,Thriller,""Mystery Thriller"",Thriller,Suspense,Adult}",Oxford University Press,1995,197,15.5x20.5,2024-02-26,,
808,0195153448,Don't Look Twice,"{""Andrew Gross""}",en,"{Mystery,Thriller,Fiction,Mystery,Crime,Suspense,Thriller,""Mystery Thriller"",Audiobook,""Adult Fiction"",Action,Pseudoscience,""Conspiracy Theories""}",Oxford University Press,2009,512,15.5x20.5,2024-02-26,,
810,0195153448,Longshot,"{""Dick Francis""}",en,"{Mystery,Fiction,Thriller,Mystery,Crime,Thriller,""Mystery Thriller"",Suspense,Animals,Horses,""European Literature"",""British Literature"",Mystery,Detective,Mystery,""Murder Mystery""}",Oxford University Press,1991,304,15.5x20.5,2024-02-26,,
811,0195153448,The Phantom of Manhattan,"{""Frederick Forsyth""}",en,"{Fiction,Historical,""Historical Fiction"",Thriller,Romance,Historical,Mystery,Fantasy,Horror,Suspense,""Adult Fiction""}",Oxford University Press,2000,250,15.5x20.5,2024-02-26,,
812,0195153448,Killing Me Softly,"{""Nicci French""}",en,"{Thriller,Fiction,Mystery,Mystery,Crime,Suspense,Romance,Thriller,""Mystery Thriller"",Drama,Cultural,France,""European Literature"",""British Literature""}",Oxford University Press,1999,358,15.5x20.5,2024-02-26,,
814,0195153448,What Came Before He Shot Her,"{""Elizabeth George""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,""European Literature"",""British Literature"",Mystery,Detective,Suspense,Audiobook,Mystery,""Murder Mystery""}",Oxford University Press,2007,643,15.5x20.5,2024-02-26,,
816,0195153448,Standing in the Rainbow,"{""Fannie Flagg""}",en,"{Fiction,Humor,""Womens Fiction"",""Chick Lit"",American,Southern,Historical,""Historical Fiction"",""Adult Fiction"",Contemporary,Family,Audiobook,Novels}",Oxford University Press,2003,529,15.5x20.5,2024-02-26,,
818,0195153448,Vanish,"{""Tess Gerritsen""}",en,"{Mystery,Thriller,Mystery,Crime,Fiction,Suspense,Thriller,""Mystery Thriller"",Mystery,Detective,Mystery,""Murder Mystery"",Audiobook,Adult}",Oxford University Press,2006,401,15.5x20.5,2024-02-26,,
820,0195153448,LUCI in the Sky,"{""Chris Fox""}",en,"{Thriller,Fiction}",Oxford University Press,2001,453,15.5x20.5,2024-02-26,,
821,0195153448,The Kills,"{""Linda A. Fairstein""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,Thriller,""Mystery Thriller"",Suspense,Thriller,""Legal Thriller"",Mystery,Detective,Audiobook,""New York""}",Oxford University Press,2004,345,15.5x20.5,2024-02-26,,
824,0195153448,Don't Look Back,"{""Karin Fossum""}",en,"{Mystery,Fiction,Mystery,Crime,""European Literature"",""Scandinavian Literature"",Thriller,Thriller,""Mystery Thriller"",""Scandinavian Lite..."",""Nordic Noir"",Mystery,Detective,Suspense,Novels}",Oxford University Press,2003,252,15.5x20.5,2024-02-26,,
825,0195153448,Flashman,"{""George MacDonald Fraser""}",en,"{Historical,""Historical Fiction"",Fiction,Humor,Adventure,Historical,Humor,Comedy,War,Classics,Novels,Cultural,India}",Oxford University Press,1969,299,15.5x20.5,2024-02-26,,
827,0195153448,I'll be Seeing You,"{""Mary Higgins Clark""}",en,"{Mystery,Fiction,Suspense,Thriller,Thriller,""Mystery Thriller"",Mystery,Crime,Adult,Romance,""Adult Fiction"",Mystery,""Murder Mystery""}",Oxford University Press,1993,314,15.5x20.5,2024-02-26,,
828,0195153448,Immoral,"{""Brian Freeman""}",en,"{Mystery,Thriller,Fiction,Thriller,""Mystery Thriller"",Mystery,Crime,Suspense,Audiobook,""Emergency Services"",Police,Contemporary,Mystery,Detective}",Oxford University Press,2006-04-10,471,15.5x20.5,2024-02-26,,
829,0195153448,Avenger,"{""Frederick Forsyth""}",en,"{Fiction,Thriller,Mystery,""Spy Thriller"",Espionage,Suspense,Mystery,Crime,Thriller,""Mystery Thriller"",Action,Audiobook,Adventure}",Oxford University Press,2004-08-16,352,15.5x20.5,2024-02-26,,
830,0195153448,The Deceiver,"{""Frederick Forsyth""}",en,"{Fiction,Thriller,""Spy Thriller"",Espionage,Mystery,Action,Adventure,Novels,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,""Spy Thriller""}",Oxford University Press,1992,476,15.5x20.5,2024-02-26,,
831,0195153448,2 X 5,"{""Nigel D. Findley""}",en,"{""Science Fiction"",Cyberpunk,""Science Fiction"",Fantasy,Fiction,Fantasy,""Urban Fantasy"",Games,""Role Playing Games"",""Science Fiction Fantasy"",""Media Tie In"",Adventure,""European Literature"",""German Literature""}",Oxford University Press,1992,324,15.5x20.5,2024-02-26,,
832,0195153448,Heartstopper,"{""Joy Fielding""}",en,"{Thriller,Mystery,Suspense,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Cultural,Canada,Audiobook,Family,Adult}",Oxford University Press,2007,565,15.5x20.5,2024-02-26,,
834,0195153448,Tuesday's War,"{""David Fiddimore""}",en,"{War,Historical,""Historical Fiction"",War,""World War II"",Fiction,Historical,War,""Military Fiction""}",Oxford University Press,2005,535,15.5x20.5,2024-02-26,,
